class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-1,0.018846597,0.022331413,0.04680106,0.084699916,0.059498698,0.042416127,0.052030119,0.030607883,0.027110074,0.032718282,0.032598311,0.062310301,0.083067328,0.063162744,0.029617935,0.036627966,0.042877356,0.049067006,0.038698424,0.03187323,0.050089027,0.098759433,0.113300018,0.143371096,0.166099977,0.18143177,0.184528537,0.209187462,0.25428678,0.266114132,0.245547567,0.264940227,0.298894876,0.233692234,0.191523799,0.172950867,0.162507937,0.191587559,0.208026655,0.18742877,0.105271641,0.028170116,0.050265714,0.090284234,0.110581501,0.059210404,0.048030676,0.086556446,0.064772988,0.053301729,0.055462691,0.067344419,0.167856641,0.070935771,0.086000675,0.16646169,0.077478109,0.005253108,0.094512363,0.078543698
-1,0.05517664,0.101675411,0.048303723,0.073243626,0.063783829,0.014141473,0.022197947,0.060481806,0.087418395,0.056107423,0.033704846,0.049188742,0.109708806,0.125565169,0.081868821,0.076174746,0.049474072,0.090809561,0.171068475,0.20711231,0.197668646,0.210129108,0.127496266,0.085189329,0.138407966,0.186420575,0.223798348,0.196864215,0.15302021,0.122992606,0.119711699,0.087882121,0.100761198,0.09461943,0.097622761,0.096278761,0.152650175,0.190103402,0.171865016,0.117043606,0.088306766,0.069289623,0.030361985,0.022256763,0.05986316,0.068585748,0.096714351,0.066957614,0.035338302,0.147082148,0.15611653,0.134104503,0.344100221,0.283655864,0.1054939,0.196062779,0.044523046,0.149542509,0.014898312,0.089113462
-1,0.038774958,0.030962072,0.017200089,0.064008789,0.067059469,0.082824955,0.070461106,0.10949286,0.086015207,0.091165315,0.073823141,0.077202735,0.11103138,0.181766798,0.154578824,0.111688654,0.145892919,0.22431549,0.233677482,0.254321016,0.266463473,0.265876287,0.248955566,0.205045177,0.173242362,0.12659745,0.075664028,0.020663071,0.106790206,0.068707385,0.063329995,0.046099449,0.067197153,0.092159192,0.096430257,0.142474294,0.141428506,0.072227382,0.047202136,0.055297385,0.056551573,0.046977034,0.089553322,0.059182063,0.049673632,0.057785432,0.145865643,0.113925293,0.043858985,0.197267695,0.158093637,0.194168372,0.180433387,0.121927178,0.152860688,0.034541473,0.110544626,0.103152304,0.106861352,0.070911181
-1,0.032920543,0.016635026,0.058964247,0.093305812,0.173898585,0.179635719,0.1384379,0.084069348,0.060671912,0.103828696,0.095087726,0.120610631,0.179841863,0.119644679,0.103561658,0.162803153,0.110904645,0.040830965,0.072427708,0.085380078,0.072707698,0.089302414,0.125528602,0.087490742,0.113539013,0.159632,0.15228515,0.141941865,0.100615027,0.100922506,0.133289821,0.14952282,0.112115121,0.105198461,0.213716346,0.225829445,0.120233588,0.022594568,0.131034368,0.231367515,0.141829879,0.096474314,0.105314781,0.16430419,0.105761129,0.101977584,0.043319585,0.066007999,0.031395549,0.037582311,0.126621363,0.048508525,0.10058588,0.200317926,0.092995076,0.20593543,0.220619016,0.07024688,0.255111883,0.168447724
-1,0.050594324,0.129591144,0.15702211,0.095565648,0.096745743,0.044766463,0.058906866,0.032588943,0.074551379,0.129568573,0.091745677,0.100414029,0.149039347,0.090178861,0.023573746,0.081492039,0.112483356,0.110428219,0.158401773,0.153546661,0.132828214,0.102666249,0.097125167,0.078290586,0.135859134,0.183186443,0.182753813,0.102815063,0.073621489,0.0572624,0.04291823,0.113756731,0.141197229,0.10043256,0.097392627,0.133368927,0.19123213,0.156019444,0.218174983,0.211818183,0.141168566,0.130421033,0.125823878,0.138042268,0.070345136,0.052456495,0.062646384,0.043520818,0.107940237,0.102954817,0.058913607,0.076120176,0.067319968,0.200411651,0.243771792,0.081608778,0.177560492,0.289776309,0.221330799,0.114212148
-1,0.095697397,0.144865942,0.132996735,0.154283276,0.205984153,0.227678278,0.189991444,0.152025797,0.081376496,0.040983322,0.109017483,0.151535212,0.107649408,0.099344616,0.101450304,0.116334931,0.136487264,0.103934859,0.091426454,0.123420151,0.070860584,0.035137436,0.060824197,0.153003624,0.155449107,0.074507765,0.044394291,0.107455754,0.139566247,0.080547993,0.112929857,0.17002877,0.148309424,0.227980949,0.199313318,0.18221935,0.208349698,0.130884724,0.0939609,0.105083741,0.099648724,0.106165066,0.022156437,0.088269391,0.074443588,0.093121644,0.099405975,0.080570355,0.085332219,0.031053741,0.091547288,0.022376241,0.142221165,0.064362932,0.216354141,0.090398341,0.186332593,0.057017298,0.237005413,0.105839364
-1,0.110280895,0.026657715,0.038127185,0.076648881,0.091707009,0.114741439,0.143361661,0.112423294,0.079772172,0.136657256,0.100000517,0.090731015,0.093412819,0.053502064,0.106741735,0.086608455,0.054297494,0.049041201,0.051142078,0.077265562,0.055523534,0.106701333,0.098129502,0.055294608,0.041446287,0.088093484,0.127307926,0.110034014,0.118471313,0.162030616,0.125835316,0.087300678,0.168623355,0.217615025,0.193807977,0.188216636,0.154525542,0.136744161,0.038141965,0.197293779,0.253409844,0.213619192,0.140996607,0.083163986,0.111209388,0.190489904,0.178392197,0.072404683,0.03978342,0.222014097,0.247063232,0.243654982,0.143285962,0.136198382,0.108524953,0.055700855,0.113616813,0.017028468,0.084396587,0.094770445
-1,0.065088024,0.150937053,0.081646095,0.136872493,0.186881687,0.084760342,0.052352748,0.017287812,0.061057419,0.060223814,0.057495149,0.070262461,0.144043753,0.166214626,0.124696076,0.163205544,0.16421914,0.163553039,0.158865412,0.110702683,0.102711848,0.118643772,0.142365071,0.136685689,0.101215291,0.082773346,0.070710965,0.042145606,0.013140202,0.012410289,0.041697108,0.115835269,0.161535054,0.102477266,0.066762807,0.155628575,0.255670353,0.263996363,0.117681771,0.1098785,0.228286882,0.246651503,0.120458982,0.070821351,0.06375913,0.077534736,0.066214217,0.09426364,0.103632016,0.110637843,0.225914059,0.25221414,0.128546451,0.114835116,0.116350728,0.030135202,0.058233615,0.045449413,0.140107792,0.114789356
-1,0.106734292,0.0266769,0.036521783,0.057327152,0.064686678,0.09248694,0.110275456,0.104755907,0.054515568,0.09000518,0.090785538,0.070112095,0.064945676,0.058203729,0.08271643,0.176870641,0.203537346,0.157295835,0.080060557,0.076189168,0.098276865,0.121193877,0.122294678,0.126859173,0.166056551,0.194932014,0.193727418,0.183344276,0.15885791,0.182632575,0.226865078,0.221029501,0.210274924,0.192052434,0.194679122,0.187801223,0.192484406,0.191907064,0.11239803,0.06281797,0.087469632,0.09159031,0.114438688,0.103479404,0.079838062,0.09638098,0.073205941,0.062585255,0.075529101,0.106916155,0.032930144,0.074638186,0.011442717,0.020086595,0.085426893,0.05710417,0.181085149,0.189077929,0.102113382,0.1570592
-1,0.035541299,0.03082878,0.115203201,0.254850801,0.287360815,0.223088592,0.226013396,0.269960749,0.244125684,0.250131374,0.225549527,0.197885546,0.186320547,0.164086413,0.137121668,0.164651745,0.176321488,0.157113103,0.151729071,0.157785263,0.158296063,0.143130924,0.11830761,0.080211284,0.066471651,0.083889356,0.076666668,0.056677402,0.01346854,0.040176556,0.038306049,0.01259231,0.057218464,0.045258951,0.007325256,0.034712946,0.029127585,0.063895893,0.086976138,0.093236527,0.095069476,0.026901,0.046841068,0.057350656,0.047831397,0.025845983,0.00509108,0.02630252,0.061687396,0.051570129,0.07989049,0.058330025,0.028577204,0.078033743,0.108465998,0.006268693,0.194895903,0.096076529,0.120743887,0.080231295
-1,0.142434889,0.112429516,0.157138608,0.196668556,0.213247528,0.285718221,0.246277288,0.165627017,0.200315172,0.169555262,0.12472905,0.113404719,0.083641876,0.046512595,0.046493101,0.061150313,0.101562741,0.127609163,0.132975392,0.143366514,0.140583296,0.129426882,0.138980527,0.11535839,0.06411825,0.039258674,0.050958639,0.057718163,0.07316397,0.112955038,0.151929968,0.167820586,0.184981309,0.189274349,0.14375773,0.140375483,0.163815597,0.202992827,0.184064798,0.165612336,0.135356485,0.061524801,0.064185796,0.112032089,0.085539362,0.087856398,0.044969336,0.021110151,0.077184923,0.079623888,0.059645807,0.130633369,0.102855184,0.054403748,0.040192963,0.060229881,0.056326491,0.08947378,0.031114131,0.036707897
-1,0.195087922,0.123918876,0.15762248,0.057013881,0.053444769,0.070010149,0.061589683,0.0773102,0.120072641,0.080889382,0.115572498,0.157050511,0.129345098,0.063810521,0.081434313,0.099168406,0.129281146,0.141791099,0.1170827,0.085272398,0.053520255,0.032535501,0.032728966,0.025751662,0.037699217,0.040369568,0.0437389,0.069203695,0.111180508,0.131140541,0.158324203,0.178329893,0.157313015,0.162895356,0.172543825,0.190927993,0.223088195,0.272092166,0.250069286,0.214625335,0.220799921,0.197681699,0.177969901,0.157407823,0.065433946,0.063441942,0.094870192,0.118061675,0.099834555,0.104323045,0.07342382,0.093115718,0.161586414,0.035663533,0.033613234,0.028294281,0.026917513,0.172466208,0.118177068,0.104792426
-1,0.023412474,0.083958522,0.045053346,0.036639025,0.061240274,0.078717652,0.151938249,0.131339856,0.003080585,0.066667694,0.047210123,0.057924915,0.09066601,0.034690074,0.050060876,0.048577052,0.046155913,0.046814696,0.035584479,0.009268396,0.019124207,0.015338304,0.021105586,0.021920418,0.030246921,0.030522558,0.012223022,0.064091431,0.091206374,0.088849167,0.076180564,0.108181319,0.135919954,0.117744517,0.106869008,0.141527741,0.175537164,0.202628935,0.22326864,0.227461242,0.234990017,0.213423817,0.173712255,0.098811263,0.15557046,0.231263861,0.2532355,0.230434796,0.275414832,0.278355401,0.173359718,0.091960175,0.10199698,0.076772124,0.151813001,0.121755871,0.026180111,0.137106733,0.092504397,0.143072907
-1,0.050057726,0.047892979,0.037718633,0.017256878,0.036478179,0.142332234,0.121071019,0.044598679,0.070385433,0.047857834,0.044163821,0.03505063,0.055434182,0.05636978,0.073110699,0.093994612,0.106054187,0.11805501,0.120932988,0.109664367,0.108678351,0.09757809,0.076995507,0.090786147,0.100417736,0.114065169,0.163999299,0.209305816,0.23564729,0.236141312,0.244203098,0.250628846,0.252049508,0.213870749,0.195157746,0.199346177,0.197446949,0.148023163,0.07064326,0.038998117,0.031062895,0.093899698,0.153187833,0.185012901,0.152106113,0.128928791,0.109235453,0.174474112,0.180151,0.109834768,0.086218002,0.089034074,0.020159613,0.103215797,0.088531687,0.041918876,0.048187306,0.058358174,0.112438676,0.080574502
-1,0.115517083,0.186239492,0.097968613,0.035579518,0.074535465,0.099429001,0.106443496,0.028919128,0.050398341,0.050787958,0.022378995,0.024090885,0.039739004,0.040482726,0.056407825,0.026654116,0.035040927,0.061041445,0.085861667,0.076739388,0.046706162,0.049926985,0.070898389,0.087291433,0.093865011,0.051597505,0.017190827,0.057094663,0.119652247,0.196460145,0.216191853,0.217380775,0.253001383,0.297086068,0.311202284,0.281012093,0.185285723,0.110886102,0.089632234,0.097156715,0.144507742,0.171852171,0.081449698,0.129322989,0.09310158,0.100324123,0.159277688,0.149829841,0.131417256,0.079228297,0.124070466,0.031016173,0.059343188,0.092374116,0.097727927,0.109522377,0.158026263,0.22857318,0.138212272,0.019579959
-1,0.079969469,0.007587677,0.034982513,0.01286753,0.021016346,0.018567329,0.05852167,0.019455549,0.034896298,0.065376021,0.045876027,0.048518931,0.057823789,0.018292192,0.001203696,0.005386174,0.018715263,0.06012909,0.089511696,0.090632429,0.085401786,0.104268069,0.134385745,0.155598213,0.178285519,0.175587624,0.156825598,0.168238679,0.207438188,0.228549171,0.248887056,0.269382303,0.307974143,0.306536519,0.247844573,0.167963784,0.092133318,0.071958836,0.053156455,0.127803347,0.166572576,0.186311949,0.175085832,0.175606964,0.163198763,0.142994473,0.102597496,0.060452765,0.078822245,0.073339522,0.053027549,0.096581398,0.080614865,0.070755843,0.037931053,0.016210031,0.010631329,0.034599203,0.083684961,0.079035341
-1,0.065383844,0.101636757,0.165258607,0.237169132,0.200009508,0.232052857,0.197667601,0.112828714,0.066858264,0.078156348,0.050285013,0.085093707,0.120480383,0.132389261,0.143849994,0.163810288,0.226861868,0.270963309,0.259539157,0.195105132,0.163682761,0.170218963,0.193102711,0.173350866,0.156413944,0.142280743,0.108875654,0.107928267,0.117019235,0.107600129,0.04783411,0.013303913,0.021993243,0.102433107,0.123351538,0.064275217,0.017560609,0.060030096,0.101262747,0.088697456,0.151870483,0.117513386,0.097463301,0.099385167,0.100571535,0.032447896,0.052779433,0.069133775,0.055747881,0.038600738,0.068933901,0.059369709,0.018800686,0.102675399,0.176136339,0.086606457,0.018182248,0.029810812,0.036750711,0.121206439
-1,0.074042292,0.092052409,0.076761391,0.085976184,0.104670562,0.068004344,0.078250355,0.061660401,0.045336815,0.038410571,0.096355724,0.188242864,0.23031306,0.237571791,0.257528359,0.251730924,0.162498712,0.11348318,0.072421333,0.08359713,0.114208069,0.152524816,0.165379439,0.200351706,0.216085198,0.162811092,0.116723457,0.13064109,0.195550127,0.164681706,0.135149735,0.15852655,0.111072655,0.102767243,0.094964142,0.074074743,0.028298681,0.023360258,0.042670054,0.026225977,0.0707024,0.046909359,0.090151815,0.11707675,0.069123574,0.14239977,0.151726346,0.055002505,0.087548221,0.170655559,0.130093851,0.095906565,0.147725461,0.051958053,0.099704174,0.192128272,0.158089549,0.086398885,0.049397045,0.035883987
-1,0.042350442,0.08542755,0.051269054,0.081960993,0.06997271,0.026308635,0.036155875,0.064199993,0.13946207,0.169249531,0.19602977,0.179940402,0.12432928,0.058784863,0.052822091,0.157172257,0.216935485,0.212176677,0.220900512,0.237859584,0.234266429,0.190876438,0.131174903,0.140771897,0.15407567,0.146219854,0.086224617,0.038808217,0.047321316,0.099067929,0.108743163,0.065768542,0.075202884,0.113004622,0.13318075,0.171042294,0.199680752,0.131466677,0.112136425,0.09980772,0.095625776,0.095948144,0.046384699,0.056614248,0.087238665,0.146496579,0.126802082,0.119749948,0.146643893,0.158053816,0.092508332,0.083768781,0.127491203,0.043038195,0.118436647,0.073725683,0.189149494,0.030691254,0.142214456,0.110898695
-1,0.084333067,0.100807798,0.056007486,0.144777755,0.014177626,0.108807146,0.174698781,0.15076466,0.138645655,0.168564021,0.159491952,0.214309868,0.210387648,0.130515131,0.118274916,0.155977204,0.235056456,0.181763644,0.065036885,0.070136744,0.187127852,0.178280384,0.081004513,0.065506768,0.13951638,0.132142622,0.110569919,0.194531115,0.201436998,0.108828689,0.068543989,0.05921559,0.018038499,0.056591132,0.107071493,0.048593474,0.061016914,0.085166307,0.031847348,0.009324809,0.080739514,0.080577985,0.107106915,0.123896699,0.067138032,0.052532759,0.020188845,0.060465448,0.028330262,0.096410031,0.075165471,0.038111959,0.123992742,0.178861985,0.269423321,0.231380702,0.168629156,0.148747822,0.0856217,0.151090742
-1,0.102505924,0.068296986,0.088171148,0.126772587,0.055979509,0.067717266,0.104164914,0.070912583,0.042209463,0.024886913,0.113254599,0.134583081,0.14982533,0.121842964,0.158855942,0.178354573,0.097075187,0.110921081,0.189919664,0.186451333,0.121114009,0.104344587,0.159667943,0.180581762,0.17166888,0.191821223,0.190259909,0.192623347,0.199081109,0.205662901,0.160264644,0.07945088,0.117799819,0.055089907,0.083170834,0.189044155,0.170339541,0.03872346,0.065703019,0.033184107,0.156690527,0.182468937,0.149357899,0.067785755,0.090403644,0.127947969,0.07793246,0.090827383,0.036156881,0.145846582,0.048229023,0.15552289,0.180500962,0.112128053,0.152020179,0.148706032,0.088042601,0.029404786,0.104022208,0.04435127
-1,0.040903455,0.054648652,0.090285385,0.109733646,0.183924101,0.11317301,0.054811582,0.029368145,0.058525702,0.127863423,0.131525082,0.073567115,0.09892743,0.043390377,0.103553486,0.208387975,0.265437489,0.26904563,0.198385163,0.101850104,0.102010776,0.070236816,0.098378897,0.186338635,0.218156664,0.20108825,0.188807931,0.193714012,0.148995116,0.105707716,0.116556764,0.14313134,0.130847955,0.06584146,0.10097293,0.123762757,0.057584988,0.047260218,0.079595688,0.096220264,0.063151685,0.051827677,0.054674497,0.06817783,0.071668712,0.082664527,0.051287863,0.066476008,0.030344313,0.131699409,0.050478871,0.258305876,0.160684688,0.186944727,0.181055639,0.108216868,0.107812738,0.054697704,0.129377158,0.0989313
-1,0.074309156,0.059538054,0.014082491,0.037769104,0.048280952,0.067249359,0.104023801,0.059276183,0.045734675,0.013813597,0.038036517,0.031523958,0.13809257,0.160771012,0.17728813,0.146551918,0.091208359,0.112639324,0.160391764,0.227665057,0.184576409,0.109260592,0.06434784,0.117911463,0.152201172,0.1156283,0.083174943,0.105801048,0.097373076,0.141894561,0.099396586,0.046079672,0.118229345,0.16112148,0.105398881,0.13580762,0.131200556,0.177547993,0.239932242,0.216555784,0.149357649,0.088160707,0.094071412,0.047407426,0.074800664,0.10759335,0.052950289,0.078864708,0.076840925,0.213039205,0.18411498,0.13447729,0.081625974,0.291521518,0.245838131,0.125620562,0.138195118,0.131177098,0.029530542,0.091185144
-1,0.152907102,0.121040605,0.010800534,0.10484721,0.038196855,0.072490218,0.15651285,0.120029419,0.058522676,0.065706502,0.052601555,0.106365594,0.083811703,0.081041502,0.037442404,0.058860011,0.064362623,0.164248286,0.18902977,0.170550606,0.155641221,0.170934554,0.178875792,0.153135341,0.118406421,0.056306706,0.0354497,0.099233689,0.107237309,0.100758041,0.176484241,0.19995097,0.143024515,0.113832007,0.151825375,0.153257245,0.039377755,0.122735804,0.155110655,0.15496933,0.097679264,0.057854714,0.158320329,0.135427131,0.048747165,0.084160159,0.114955289,0.048271249,0.146226142,0.332962183,0.134482441,0.158627009,0.216295796,0.13183562,0.060466324,0.093538684,0.105646899,0.131619847,0.075318525,0.163996729
-1,0.118624917,0.137373936,0.16817653,0.165345324,0.011967958,0.023577071,0.101736275,0.090241289,0.134153001,0.043822243,0.092408885,0.126164916,0.129474057,0.113655896,0.120127182,0.110383764,0.155127994,0.214405491,0.226377837,0.198277467,0.164222056,0.062046642,0.084653232,0.119826677,0.062616366,0.066699104,0.117182283,0.155347673,0.12986326,0.113872863,0.150617113,0.193194294,0.125426852,0.038383791,0.074878218,0.141882373,0.174903433,0.111270444,0.079335477,0.072923914,0.070746078,0.101297308,0.050782246,0.04003935,0.035015685,0.052763498,0.07176695,0.108109052,0.132747999,0.039189934,0.062841485,0.074589271,0.03533088,0.13997565,0.227886644,0.142692095,0.333435928,0.251543799,0.06474672,0.065439448
-1,0.088009995,0.041366238,0.14508942,0.126809679,0.109785878,0.18908284,0.156118847,0.203050391,0.116573757,0.1006647,0.136308459,0.098726823,0.077719489,0.089608374,0.085934897,0.082366298,0.076008117,0.039433281,0.10663902,0.14952121,0.107818931,0.114598755,0.228588321,0.192672463,0.104121675,0.11459431,0.132084851,0.15441615,0.129637178,0.0951179,0.071792946,0.062416107,0.047215473,0.113453583,0.097224026,0.109707599,0.094895346,0.080713964,0.099538871,0.058299126,0.032234551,0.01627836,0.040124361,0.061389847,0.050189341,0.039601886,0.052815218,0.03310294,0.055507005,0.092955985,0.242797412,0.370675311,0.181790444,0.021708554,0.135772016,0.151914426,0.12557896,0.278653163,0.171844518,0.13502162
-1,0.034647585,0.044880793,0.093469937,0.069026352,0.099694144,0.080425569,0.102220165,0.076646552,0.024391018,0.07332075,0.065849303,0.013026866,0.028653844,0.028728532,0.043311018,0.022085206,0.034010243,0.061520112,0.088912581,0.08627763,0.101872909,0.178292722,0.189442301,0.168353327,0.131470172,0.128408127,0.104337682,0.121974812,0.155682658,0.166743658,0.145697008,0.177048304,0.238295143,0.266089227,0.251579216,0.19630624,0.126463691,0.080899753,0.096234441,0.139641957,0.133024119,0.092505422,0.144849584,0.119656326,0.063987746,0.041562286,0.042376235,0.052173189,0.037703799,0.095790768,0.091430441,0.116816935,0.203782752,0.150871333,0.076138438,0.176115603,0.305327716,0.11619597,0.104732206,0.203023096
